"word","count","nextWord","phrase"
"your fan",4,"fan","your"
"sweet of",4,"of","sweet"
"much down",4,"down","much"
"late spring",4,"spring","late"
"correct i",4,"i","correct"
"is total",4,"total","is"
"didn't allow",4,"allow","didn't"
"events or",4,"or","events"
"democrats in",4,"in","democrats"
"plans but",4,"but","plans"
"support will",4,"will","support"
"and guitarist",4,"guitarist","and"
"are celebrating",4,"celebrating","are"
"coral gables",4,"gables","coral"
"a chef's",4,"chef's","a"
"an exit",4,"exit","an"
"simple that",4,"that","simple"
"spirit animal",4,"animal","spirit"
"interview is",4,"is","interview"
"of forced",4,"forced","of"
"are destroying",4,"destroying","are"
"parts about",4,"about","parts"
"casting the",4,"the","casting"
"the brass",4,"brass","the"
"all stuck",4,"stuck","all"
"features for",4,"for","features"
"go pee",4,"pee","go"
"quite finished",4,"finished","quite"
"has as",4,"as","has"
"pet peeve",4,"peeve","pet"
"with pneumonia",4,"pneumonia","with"
"affinity for",4,"for","affinity"
"baltimore for",4,"for","baltimore"
"is brown",4,"brown","is"
"what why",4,"why","what"
"you soo",4,"soo","you"
"time people",4,"people","time"
"turn with",4,"with","turn"
"show have",4,"have","show"
"about perfect",4,"perfect","about"
"parts but",4,"but","parts"
"nobody likes",4,"likes","nobody"
"total sales",4,"sales","total"
"stop lol",4,"lol","stop"
"spend at",4,"at","spend"
"why cant",4,"cant","why"
"care package",4,"package","care"
"week vacation",4,"vacation","week"
"of she",4,"she","of"
"i'm great",4,"great","i'm"
"and deaths",4,"deaths","and"
"miami is",4,"is","miami"
"dance for",4,"for","dance"
"morning time",4,"time","morning"
"the fame",4,"fame","the"
"husband can",4,"can","husband"
"can sew",4,"sew","can"
"friends my",4,"my","friends"
"tomorrow come",4,"come","tomorrow"
"mail it",4,"it","mail"
"day outside",4,"outside","day"
"on spending",4,"spending","on"
"mars at",4,"at","mars"
"new green",4,"green","new"
"without finding",4,"finding","without"
"were damaged",4,"damaged","were"
"strikes the",4,"the","strikes"
"debuted at",4,"at","debuted"
"sort things",4,"things","sort"
"like water",4,"water","like"
"finds its",4,"its","finds"
"own level",4,"level","own"
"howard and",4,"and","howard"
"chris paul",4,"paul","chris"
"small market",4,"market","small"
"winners were",4,"were","winners"
"i'm deeply",4,"deeply","i'm"
"judge this",4,"this","judge"
"my power",4,"power","my"
"and farm",4,"farm","and"
"planted with",4,"with","planted"
"a casting",4,"casting","a"
"will explain",4,"explain","will"
"discussed on",4,"on","discussed"
"at georgia",4,"georgia","at"
"georgia southern",4,"southern","georgia"
"time going",4,"going","time"
"im down",4,"down","im"
"we roll",4,"roll","we"
"more week",4,"week","more"
"married at",4,"at","married"
"world population",4,"population","world"
"list too",4,"too","list"
"conan o'brien",4,"o'brien","conan"
"and scarlet",4,"scarlet","and"
"i'm strong",4,"strong","i'm"
"mature enough",4,"enough","mature"
"dollar question",4,"question","dollar"
"dog owner",4,"owner","dog"
"i'll watch",4,"watch","i'll"
"should apply",4,"apply","should"
"pumpkin seeds",4,"seeds","pumpkin"
"seeds with",4,"with","seeds"
"wisdom is",4,"is","wisdom"
"is nine",4,"nine","is"
"wise in",4,"in","wise"
"now eating",4,"eating","now"
"woman now",4,"now","woman"
"she be",4,"be","she"
"actin like",4,"like","actin"
"and poured",4,"poured","and"
"its sale",4,"sale","its"
"become stronger",4,"stronger","become"
"now days",4,"days","now"
"ignore her",4,"her","ignore"
"find nothing",4,"nothing","find"
"your bags",4,"bags","your"
"or summer",4,"summer","or"
"organized a",4,"a","organized"
"musical theatre",4,"theatre","musical"
"be revised",4,"revised","be"
"one building",4,"building","one"
"wear this",4,"this","wear"
"teach her",4,"her","teach"
"more excuses",4,"excuses","more"
"you yes",4,"yes","you"
"josh cribbs",4,"cribbs","josh"
"people try",4,"try","people"
"candidates to",4,"to","candidates"
"shining the",4,"the","shining"
"it normal",4,"normal","it"
"receipts and",4,"and","receipts"
"email them",4,"them","email"
"for interviews",4,"interviews","for"
"got work",4,"work","got"
"these from",4,"from","these"
"the morn",4,"morn","the"
"intake and",4,"and","intake"
"average american",4,"american","average"
"primary in",4,"in","primary"
"my close",4,"close","my"
"energy drinks",4,"drinks","energy"
"you day",4,"day","you"
"dont mind",4,"mind","dont"
"you discover",4,"discover","you"
"a trophy",4,"trophy","a"
"more go",4,"go","more"
"dips in",4,"in","dips"
"to program",4,"program","to"
"killing us",4,"us","killing"
"apples are",4,"are","apples"
"video because",4,"because","video"
"lights in",4,"in","lights"
"crying on",4,"on","crying"
"standing room",4,"room","standing"
"boots for",4,"for","boots"
"these deals",4,"deals","these"
"small steps",4,"steps","small"
"morals and",4,"and","morals"
"how'd you",4,"you","how'd"
"bears are",4,"are","bears"
"out trying",4,"trying","out"
"single is",4,"is","single"
"doing absolutely",4,"absolutely","doing"
"lending a",4,"a","lending"
"at speed",4,"speed","at"
"many points",4,"points","many"
"thinks so",4,"so","thinks"
"and hopes",4,"hopes","and"
"kid will",4,"will","kid"
"he hits",4,"hits","he"
"expectation is",4,"is","expectation"
"to thailand",4,"thailand","to"
"the converted",4,"converted","the"
"die this",4,"this","die"
"allowance of",4,"of","allowance"
"also requires",4,"requires","also"
"their pay",4,"pay","their"
"spring but",4,"but","spring"
"dry conditions",4,"conditions","dry"
"tucker cipriano",4,"cipriano","tucker"
"for opportunities",4,"opportunities","for"
"website has",4,"has","website"
"well go",4,"go","well"
"watch people",4,"people","watch"
"ever gets",4,"gets","ever"
"released as",4,"as","released"
"the sunrise",4,"sunrise","the"
"question has",4,"has","question"
"expect new",4,"new","expect"
"would hit",4,"hit","would"
"do miss",4,"miss","do"
"gonna change",4,"change","gonna"
"l o",4,"o","l"
"singing the",4,"the","singing"
"your enemy",4,"enemy","your"
"medicine i",4,"i","medicine"
"and harassment",4,"harassment","and"
"map at",4,"at","map"
"prepped for",4,"for","prepped"
"just nothing",4,"nothing","just"
"update at",4,"at","update"
"never believe",4,"believe","never"
"da one",4,"one","da"
"but similar",4,"similar","but"
"only things",4,"things","only"
"rock at",4,"at","rock"
"and rot",4,"rot","and"
"pounds to",4,"to","pounds"
"quarter a",4,"a","quarter"
"section in",4,"in","section"
"in managing",4,"managing","in"
"consumer financial",4,"financial","consumer"
"st croix",4,"croix","st"
"regional parks",4,"parks","regional"
"pull through",4,"through","pull"
"with electricity",4,"electricity","with"
"library for",4,"for","library"
"only bad",4,"bad","only"
"schools may",4,"may","schools"
"research that",4,"that","research"
"discuss my",4,"my","discuss"
"exactly it",4,"it","exactly"
"business man",4,"man","business"
"pan out",4,"out","pan"
"cheers for",4,"for","cheers"
"rangers are",4,"are","rangers"
"celebrate your",4,"your","celebrate"
"speaking for",4,"for","speaking"
"explains what",4,"what","explains"
"to chocolate",4,"chocolate","to"
"tweets i",4,"i","tweets"
"that's kinda",4,"kinda","that's"
"nails on",4,"on","nails"
"need food",4,"food","need"
"nice treat",4,"treat","nice"
"rest will",4,"will","rest"
"walks to",4,"to","walks"
"think he'll",4,"he'll","think"
"possibility is",4,"is","possibility"
"is powerful",4,"powerful","is"
"for mom",4,"mom","for"
"entity to",4,"to","entity"
"interstate commerce",4,"commerce","interstate"
"may apply",4,"apply","may"
"victim who",4,"who","victim"
"not identified",4,"identified","not"
"degree burns",4,"burns","degree"
"her clit",4,"clit","her"
"of stay",4,"stay","of"
"committing a",4,"a","committing"
"the ballroom",4,"ballroom","the"
"state assembly",4,"assembly","state"
"been considered",4,"considered","been"
"smith r",4,"r","smith"
"basketball operations",4,"operations","basketball"
"off around",4,"around","off"
"different classes",4,"classes","different"
"eckhart tolle",4,"tolle","eckhart"
"take of",4,"of","take"
"one candidate",4,"candidate","one"
"bad either",4,"either","bad"
"probation and",4,"and","probation"
"certain conditions",4,"conditions","certain"
"her would",4,"would","her"
"had killed",4,"killed","had"
"killed himself",4,"himself","killed"
"another body",4,"body","another"
"team like",4,"like","team"
"operations to",4,"to","operations"
"being beaten",4,"beaten","being"
"around noon",4,"noon","around"
"getting you",4,"you","getting"
"beans rice",4,"rice","beans"
"go one",4,"one","go"
"without talking",4,"talking","without"
"radio interview",4,"interview","radio"
"calvin and",4,"and","calvin"
"in reply",4,"reply","in"
"would answer",4,"answer","would"
"pound the",4,"the","pound"
"alarm is",4,"is","alarm"
"from employees",4,"employees","from"
"award show",4,"show","award"
"on dr",4,"dr","on"
"just working",4,"working","just"
"of offending",4,"offending","of"
"feb is",4,"is","feb"
"page as",4,"as","page"
"library time",4,"time","library"
"hot yoga",4,"yoga","hot"
"many awesome",4,"awesome","many"
"throw on",4,"on","throw"
"is gay",4,"gay","is"
"up rather",4,"rather","up"
"while people",4,"people","while"
"representative from",4,"from","representative"
"part this",4,"this","part"
"on steve",4,"steve","on"
"doors at",4,"at","doors"
"grosse pointe",4,"pointe","grosse"
"yea i'm",4,"i'm","yea"
"try taking",4,"taking","try"
"the elbow",4,"elbow","the"
"at from",4,"from","at"
"there something",4,"something","there"
"comfort you",4,"you","comfort"
"that eat",4,"eat","that"
"this april",4,"april","this"
"app now",4,"now","app"
"through something",4,"something","through"
"getting high",4,"high","getting"
"happy even",4,"even","happy"
"perfect my",4,"my","perfect"
"gop senate",4,"senate","gop"
"etc when",4,"when","etc"
"i glad",4,"glad","i"
"missed all",4,"all","missed"
"breaking bad",4,"bad","breaking"
"of r",4,"r","of"
"way without",4,"without","way"
"suspiciously like",4,"like","suspiciously"
"attacking a",4,"a","attacking"
"you walked",4,"walked","you"
"couldn't say",4,"say","couldn't"
"same without",4,"without","same"
"said we'd",4,"we'd","said"
"crazy when",4,"when","crazy"
"a puppet",4,"puppet","a"
"19th and",4,"and","19th"
"were better",4,"better","were"
"qualities to",4,"to","qualities"
"arm was",4,"was","arm"
"more votes",4,"votes","more"
"ball from",4,"from","ball"
"before shooting",4,"shooting","before"
"right word",4,"word","right"
"course meal",4,"meal","course"
"against washington",4,"washington","against"
"nine hits",4,"hits","nine"
"best record",4,"record","best"
"luxury brand",4,"brand","luxury"
"ballot measures",4,"measures","ballot"
"the conspiracy",4,"conspiracy","the"
"think someone",4,"someone","think"
"few have",4,"have","few"
"stage this",4,"this","stage"
"8pm at",4,"at","8pm"
"arts is",4,"is","arts"
"green lantern",4,"lantern","green"
"seating in",4,"in","seating"
"dark to",4,"to","dark"
"a noun",4,"noun","a"
"a verb",4,"verb","a"
"says you're",4,"you're","says"
"isn't here",4,"here","isn't"
"all god",4,"god","all"
"my dinner",4,"dinner","my"
"at like",4,"like","at"
"was mean",4,"mean","was"
"haha hell",4,"hell","haha"
"losing followers",4,"followers","losing"
"officers of",4,"of","officers"
"the raging",4,"raging","the"
"server is",4,"is","server"
"as humanly",4,"humanly","as"
"shoot i",4,"i","shoot"
"nut butter",4,"butter","nut"
"butter a",4,"a","butter"
"will there",4,"there","will"
"also i'm",4,"i'm","also"
"the 26th",4,"26th","the"
"announcing that",4,"that","announcing"
"that dress",4,"dress","that"
"separation of",4,"of","separation"
"hair done",4,"done","hair"
"basketball game",4,"game","basketball"
"better homes",4,"homes","better"
"materials are",4,"are","materials"
"me enough",4,"enough","me"
"did then",4,"then","did"
"played more",4,"more","played"
"fire from",4,"from","fire"
"size bed",4,"bed","size"
"car wreck",4,"wreck","car"
"blend in",4,"in","blend"
"field came",4,"came","field"
"a monument",4,"monument","a"
"they prefer",4,"prefer","they"
"might buy",4,"buy","might"
"by justice",4,"justice","by"
"stay off",4,"off","stay"
"some eggs",4,"eggs","some"
"and somewhere",4,"somewhere","and"
"sound they",4,"they","sound"
"slippers and",4,"and","slippers"
"boots are",4,"are","boots"
"for participating",4,"participating","for"
"the dodge",4,"dodge","the"
"after eight",4,"eight","after"
"we consume",4,"consume","we"
"the guacamole",4,"guacamole","the"
"the targeted",4,"targeted","the"
"take office",4,"office","take"
"have worn",4,"worn","have"
"wouldn't pay",4,"pay","wouldn't"
"was weird",4,"weird","was"
"bill watterson",4,"watterson","bill"
"that's kind",4,"kind","that's"
"of innovation",4,"innovation","of"
"double down",4,"down","double"
"minnesota vikings",4,"vikings","minnesota"
"employed at",4,"at","employed"
"coming over",4,"over","coming"
"not pleased",4,"pleased","not"
"man down",4,"down","man"
"better no",4,"no","better"
"place not",4,"not","place"
"evil but",4,"but","evil"
"well thats",4,"thats","well"
"an entertainment",4,"entertainment","an"
"still dark",4,"dark","still"
"heads off",4,"off","heads"
"on #thevoice",4,"#thevoice","on"
"were are",4,"are","were"
"war we",4,"we","war"
"no me",4,"me","no"
"were essential",4,"essential","were"
"practices the",4,"the","practices"
"behavior the",4,"the","behavior"
"internet you",4,"you","internet"
"on because",4,"because","on"
"final of",4,"of","final"
"joked about",4,"about","joked"
"is pointless",4,"pointless","is"
"pointless because",4,"because","pointless"
"plan or",4,"or","plan"
"both partners",4,"partners","both"
"today can't",4,"can't","today"
"hey wanna",4,"wanna","hey"
"fans as",4,"as","fans"
"happiness or",4,"or","happiness"
"kurt warner",4,"warner","kurt"
"harley davidson",4,"davidson","harley"
"boston i",4,"i","boston"
"not black",4,"black","not"
"chewing on",4,"on","chewing"
"its roots",4,"roots","its"
"chocolates and",4,"and","chocolates"
"floral arrangements",4,"arrangements","floral"
"their yard",4,"yard","their"
"their wings",4,"wings","their"
"was surrounded",4,"surrounded","was"
"and heels",4,"heels","and"
"strange that",4,"that","strange"
"i'm stuck",4,"stuck","i'm"
"artist i",4,"i","artist"
"a q",4,"q","a"
"the scarf",4,"scarf","the"
"felt comfortable",4,"comfortable","felt"
"asking a",4,"a","asking"
"wheat and",4,"and","wheat"
"watch or",4,"or","watch"
"life sometimes",4,"sometimes","life"
"play what",4,"what","play"
"a tech",4,"tech","a"
"play time",4,"time","play"
"of goal",4,"goal","of"
"to damn",4,"damn","to"
"nap this",4,"this","nap"
"can face",4,"face","can"
"parents want",4,"want","parents"
"something great",4,"great","something"
"stuffed cabbage",4,"cabbage","stuffed"
"and counter",4,"counter","and"
"building blocks",4,"blocks","building"
"districts with",4,"with","districts"
"the network's",4,"network's","the"
"pitch for",4,"for","pitch"
"niche in",4,"in","niche"
"she stays",4,"stays","she"
"ginger ale",4,"ale","ginger"
"a refresher",4,"refresher","a"
"a.m noon",4,"noon","a.m"
"oct and",4,"and","oct"
"a stable",4,"stable","a"
"stable of",4,"of","stable"
"well check",4,"check","well"
"m is",4,"is","m"
"great you",4,"you","great"
"no we're",4,"we're","no"
"be teaching",4,"teaching","be"
"night will",4,"will","night"
"you failed",4,"failed","you"
"receive that",4,"that","receive"
"smell to",4,"to","smell"
"please try",4,"try","please"
"john elway",4,"elway","john"
"weeks if",4,"if","weeks"
"pack your",4,"your","pack"
"bikes for",4,"for","bikes"
"illegal for",4,"for","illegal"
"the rep",4,"rep","the"
"it's new",4,"new","it's"
"seriously seriously",4,"seriously","seriously"
"actually finished",4,"finished","actually"
"little liars",4,"liars","little"
"records on",4,"on","records"
"this drink",4,"drink","this"
"regime has",4,"has","regime"
"has killed",4,"killed","has"
"her stuff",4,"stuff","her"
"clock on",4,"on","clock"
"a wagon",4,"wagon","a"
"over like",4,"like","over"
"how funny",4,"funny","how"
"us that's",4,"that's","us"
"not ours",4,"ours","not"
"now thank",4,"thank","now"
"auditioned for",4,"for","auditioned"
"show u",4,"u","show"
"be checking",4,"checking","be"
"lower body",4,"body","lower"
"method for",4,"for","method"
"an interactive",4,"interactive","an"
"library now",4,"now","library"
"federal investigators",4,"investigators","federal"
"out maybe",4,"maybe","out"
"and researchers",4,"researchers","and"
"of organizations",4,"organizations","of"
"delaware river",4,"river","delaware"
"family court",4,"court","family"
"the middlesex",4,"middlesex","the"
"tried as",4,"as","tried"
"win money",4,"money","win"
"leg on",4,"on","leg"
"new material",4,"material","new"
"of scenery",4,"scenery","of"
"to mostly",4,"mostly","to"
"medium for",4,"for","medium"
"for breaking",4,"breaking","for"
"the lads",4,"lads","the"
"bounty hunter",4,"hunter","bounty"
"tom barrett",4,"barrett","tom"
"to former",4,"former","to"
"outta the",4,"the","outta"
"recovered but",4,"but","recovered"
"seems much",4,"much","seems"
"friends do",4,"do","friends"
"general but",4,"but","general"
"a usb",4,"usb","a"
"the indianapolis",4,"indianapolis","the"
"members but",4,"but","members"
"floor that",4,"that","floor"
"f you",4,"you","f"
"friend then",4,"then","friend"
"be adopted",4,"adopted","be"
"highest point",4,"point","highest"
"were granted",4,"granted","were"
"too also",4,"also","too"
"team so",4,"so","team"
"peach and",4,"and","peach"
"gold will",4,"will","gold"
"like somebody",4,"somebody","like"
"after how",4,"how","after"
"have mercy",4,"mercy","have"
"uncertain future",4,"future","uncertain"
"has charged",4,"charged","has"
"gonna see",4,"see","gonna"
"too maybe",4,"maybe","too"
"happiness in",4,"in","happiness"
"inspiration in",4,"in","inspiration"
"favor is",4,"is","favor"
"is safer",4,"safer","is"
"the 20,000",4,"20,000","the"
"disclosure of",4,"of","disclosure"
"products with",4,"with","products"
"his lawyers",4,"lawyers","his"
"from attending",4,"attending","from"
"this economy",4,"economy","this"
"back cover",4,"cover","back"
"i tackled",4,"tackled","i"
"tackled the",4,"the","tackled"
"when came",4,"came","when"
"good lunch",4,"lunch","good"
"e reader",4,"reader","e"
"fans just",4,"just","fans"
"reach us",4,"us","reach"
"wearing shorts",4,"shorts","wearing"
"or these",4,"these","or"
"h t",4,"t","h"
"crashes in",4,"in","crashes"
"job this",4,"this","job"
"mark to",4,"to","mark"
"it late",4,"late","it"
"year too",4,"too","year"
"fun one",4,"one","fun"
"best dressed",4,"dressed","best"
"teams the",4,"the","teams"
"alert system",4,"system","alert"
"culture as",4,"as","culture"
"awesome it's",4,"it's","awesome"
"fine by",4,"by","fine"
"big guy",4,"guy","big"
"cornered the",4,"the","cornered"
"are laid",4,"laid","are"
"i'll catch",4,"catch","i'll"
"our books",4,"books","our"
"rocking it",4,"it","rocking"
"public trust",4,"trust","public"
"of shades",4,"shades","of"
"spending this",4,"this","spending"
"my community",4,"community","my"
"touring the",4,"the","touring"
"scheduled and",4,"and","scheduled"
"states a",4,"a","states"
"criticism that",4,"that","criticism"
"fitch said",4,"said","fitch"
"situation or",4,"or","situation"
"recognizing that",4,"that","recognizing"
"sun city",4,"city","sun"
"been impressed",4,"impressed","been"
"young professionals",4,"professionals","young"
"face no",4,"no","face"
"we expected",4,"expected","we"
"something i'll",4,"i'll","something"
"in socal",4,"socal","in"
"don't then",4,"then","don't"
"gold medalist",4,"medalist","gold"
"work last",4,"last","work"
"same shit",4,"shit","same"
"of eagles",4,"eagles","of"
"and holidays",4,"holidays","and"
"large windows",4,"windows","large"
"own christmas",4,"christmas","own"
"he acknowledges",4,"acknowledges","he"
"to dismantle",4,"dismantle","to"
"which puts",4,"puts","which"
"schwartz said",4,"said","schwartz"
"positions is",4,"is","positions"
"something he's",4,"he's","something"
"the tequila",4,"tequila","the"
"a highball",4,"highball","a"
"griffin said",4,"said","griffin"
"doubting the",4,"the","doubting"
"saw anything",4,"anything","saw"
"answer all",4,"all","answer"
"definitely take",4,"take","definitely"
"kentucky fans",4,"fans","kentucky"
"basketball in",4,"in","basketball"
"by tonight",4,"tonight","by"
"except you",4,"you","except"
"love on",4,"on","love"
"photo so",4,"so","photo"
"by february",4,"february","by"
"happen like",4,"like","happen"
"just living",4,"living","just"
"programs such",4,"such","programs"
"by republicans",4,"republicans","by"
"enshrined in",4,"in","enshrined"
"holds some",4,"some","holds"
"much hype",4,"hype","much"
"security blanket",4,"blanket","security"
"bad on",4,"on","bad"
"no going",4,"going","no"
"thing today",4,"today","thing"
"bra and",4,"and","bra"
"fine wine",4,"wine","fine"
"improved this",4,"this","improved"
"mind with",4,"with","mind"
"trick with",4,"with","trick"
"to conceal",4,"conceal","to"
"daft punk",4,"punk","daft"
"extremely proud",4,"proud","extremely"
"second because",4,"because","second"
"fallen for",4,"for","fallen"
"for serious",4,"serious","for"
"of charleston",4,"charleston","of"
"was terrible",4,"terrible","was"
"word against",4,"against","word"
"mile on",4,"on","mile"
"mourn the",4,"the","mourn"
"disturbed by",4,"by","disturbed"
"clothing in",4,"in","clothing"
"than doing",4,"doing","than"
"spent over",4,"over","spent"
"fairly large",4,"large","fairly"
"of sources",4,"sources","of"
"necessary step",4,"step","necessary"
"and eliminating",4,"eliminating","and"
"mortgage interest",4,"interest","mortgage"
"the deduction",4,"deduction","the"
"black olives",4,"olives","black"
"receiving yards",4,"yards","receiving"
"richness and",4,"and","richness"
"american style",4,"style","american"
"flies in",4,"in","flies"
"practice before",4,"before","practice"
"the ed",4,"ed","the"
"thing though",4,"though","thing"
"strong a",4,"a","strong"
"to large",4,"large","to"
"which involves",4,"involves","which"
"pages to",4,"to","pages"
"semester to",4,"to","semester"
"yup you",4,"you","yup"
"a podcast",4,"podcast","a"
"prom and",4,"and","prom"
"figured in",4,"in","figured"
"forgive you",4,"you","forgive"
"boring you",4,"you","boring"
"is developed",4,"developed","is"
"simply have",4,"have","simply"
"it although",4,"although","it"
"shock of",4,"of","shock"
"classes there",4,"there","classes"
"her butt",4,"butt","her"
"and precise",4,"precise","and"
"that limit",4,"limit","that"
"humble and",4,"and","humble"
"pac in",4,"in","pac"
"who strongly",4,"strongly","who"
"district or",4,"or","district"
"lost by",4,"by","lost"
"a 1.5",4,"1.5","a"
"four legged",4,"legged","four"
"catch their",4,"their","catch"
"to rejoice",4,"rejoice","to"
"are poor",4,"poor","are"
"ours was",4,"was","ours"
"eating healthy",4,"healthy","eating"
"coffee bean",4,"bean","coffee"
"of queens",4,"queens","of"
"oh sweet",4,"sweet","oh"
"feet it's",4,"it's","feet"
"your sisters",4,"sisters","your"
"a fitness",4,"fitness","a"
"today stay",4,"stay","today"
"scandal is",4,"is","scandal"
"event starting",4,"starting","event"
"to interrupt",4,"interrupt","to"
"tweeting at",4,"at","tweeting"
"plus she",4,"she","plus"
"road after",4,"after","road"
"with dave",4,"dave","with"
"of pet",4,"pet","of"
"same experience",4,"experience","same"
"subsidies and",4,"and","subsidies"
"latter two",4,"two","latter"
"earnings and",4,"and","earnings"
"bricks that",4,"that","bricks"
"hole i",4,"i","hole"
"number but",4,"but","number"
"and region",4,"region","and"
"and mint",4,"mint","and"
"a disturbing",4,"disturbing","a"
"sense i'm",4,"i'm","sense"
"isn't getting",4,"getting","isn't"
"cats i",4,"i","cats"
"or hurt",4,"hurt","or"
"united way",4,"way","united"
"to cruise",4,"cruise","to"
"just reading",4,"reading","just"
"dora is",4,"is","dora"
"on economic",4,"economic","on"
"work over",4,"over","work"
"a lobbyist",4,"lobbyist","a"
"voters that",4,"that","voters"
"stay so",4,"so","stay"
"bad place",4,"place","bad"
"afghan civilians",4,"civilians","afghan"
"nc state",4,"state","nc"
"on dreaming",4,"dreaming","on"
"rich enough",4,"enough","rich"
"cleaning a",4,"a","cleaning"
"a diaper",4,"diaper","a"
"messages on",4,"on","messages"
"gotten worse",4,"worse","gotten"
"watch some",4,"some","watch"
"for windows",4,"windows","for"
"awesome thanks",4,"thanks","awesome"
"cards the",4,"the","cards"
"every band",4,"band","every"
"my favs",4,"favs","my"
"of conflicting",4,"conflicting","of"
"kinda sad",4,"sad","kinda"
"thing said",4,"said","thing"
"myself writing",4,"writing","myself"
"votes on",4,"on","votes"
"on rt",4,"rt","on"
"pretty intense",4,"intense","pretty"
"go pack",4,"pack","go"
"be near",4,"near","be"
"dying and",4,"and","dying"
"now running",4,"running","now"
"always sounds",4,"sounds","always"
"ryan has",4,"has","ryan"
"and shares",4,"shares","and"
"energizer bunny",4,"bunny","energizer"
"huge win",4,"win","huge"
"time makes",4,"makes","time"
"employees including",4,"including","employees"
"and king",4,"king","and"
"format for",4,"for","format"
"could soon",4,"soon","could"
"better before",4,"before","better"
"while coming",4,"coming","while"
"should at",4,"at","should"
"for payment",4,"payment","for"
"fly away",4,"away","fly"
"on cd",4,"cd","on"
"more curious",4,"curious","more"
"be today",4,"today","be"
"band or",4,"or","band"
"yay rt",4,"rt","yay"
"smart guy",4,"guy","smart"
"three boys",4,"boys","three"
"the mike",4,"mike","the"
"hey it",4,"it","hey"
"his argument",4,"argument","his"
"constantly being",4,"being","constantly"
"she barely",4,"barely","she"
"things never",4,"never","things"
"a yankees",4,"yankees","a"
"make other",4,"other","make"
"with fewer",4,"fewer","with"
"hope his",4,"his","hope"
"clear for",4,"for","clear"
"saturdays at",4,"at","saturdays"
"a when",4,"when","a"
"but fun",4,"fun","but"
"is justin",4,"justin","is"
"bicycle to",4,"to","bicycle"
"ride around",4,"around","ride"
"out u",4,"u","out"
"i'd known",4,"known","i'd"
"running an",4,"an","running"
"changed so",4,"so","changed"
"strawberry shortcake",4,"shortcake","strawberry"
"days people",4,"people","days"
"still full",4,"full","still"
"neither will",4,"will","neither"
"the drunk",4,"drunk","the"
"hoping she",4,"she","hoping"
"will shut",4,"shut","will"
"us fans",4,"fans","us"
"answer your",4,"your","answer"
"anyone going",4,"going","anyone"
"can't manage",4,"manage","can't"
"line into",4,"into","line"
"social status",4,"status","social"
"god only",4,"only","god"
"been it",4,"it","been"
"twitter today",4,"today","twitter"
"earth a",4,"a","earth"
"by victoria",4,"victoria","by"
"closer together",4,"together","closer"
"late october",4,"october","late"
"said kevin",4,"kevin","said"
"whoa i",4,"i","whoa"
"or curse",4,"curse","or"
"a paddle",4,"paddle","a"
"your too",4,"too","your"
"like hours",4,"hours","like"
"hours ago",4,"ago","hours"
"she believed",4,"believed","she"
"get left",4,"left","get"
"take cover",4,"cover","take"
"nba season",4,"season","nba"
"he blew",4,"blew","he"
"the psychologist",4,"psychologist","the"
"think should",4,"should","think"
"me money",4,"money","me"
"have needed",4,"needed","have"
"happens too",4,"too","happens"
"toys r",4,"r","toys"
"nashville and",4,"and","nashville"
"treat in",4,"in","treat"
"mission accomplished",4,"accomplished","mission"
"sure love",4,"love","sure"
"user group",4,"group","user"
"is take",4,"take","is"
"2nd and",4,"and","2nd"
"home not",4,"not","home"
"the paramount",4,"paramount","the"
"on sun",4,"sun","on"
"been planned",4,"planned","been"
"catch all",4,"all","catch"
"the severe",4,"severe","the"
"already put",4,"put","already"
"boat with",4,"with","boat"
"fishing gear",4,"gear","fishing"
"but lets",4,"lets","but"
"step or",4,"or","step"
"on clear",4,"clear","on"
"my mentor",4,"mentor","my"
"show together",4,"together","show"
"along but",4,"but","along"
"brands of",4,"of","brands"
"to client",4,"client","to"
"raise my",4,"my","raise"
"high that",4,"that","high"
"what's left",4,"left","what's"
"ok let",4,"let","ok"
"sacrifices of",4,"of","sacrifices"
"the freedoms",4,"freedoms","the"
"i owned",4,"owned","i"
"time career",4,"career","time"
"for loss",4,"loss","for"
"a faster",4,"faster","a"
"for star",4,"star","for"
"oregon school",4,"school","oregon"
"policy he",4,"he","policy"
"while he's",4,"he's","while"
"and lisa",4,"lisa","and"
"with nutella",4,"nutella","with"
"that al",4,"al","that"
"little earlier",4,"earlier","little"
"christmas lights",4,"lights","christmas"
"got em",4,"em","got"
"their green",4,"green","their"
"said who",4,"who","said"
"impressive i",4,"i","impressive"
"crew to",4,"to","crew"
"dress at",4,"at","dress"
"were stuck",4,"stuck","were"
"keep giving",4,"giving","keep"
"laughing so",4,"so","laughing"
"hangin in",4,"in","hangin"
"in savannah",4,"savannah","in"
"a playlist",4,"playlist","a"
"more tolerable",4,"tolerable","more"
"flew back",4,"back","flew"
"live off",4,"off","live"
"of spiders",4,"spiders","of"
"new price",4,"price","new"
"no sin",4,"sin","no"
"hall at",4,"at","hall"
"triple double",4,"double","triple"
"out up",4,"up","out"
"phone we",4,"we","phone"
"brunch with",4,"with","brunch"
"amazing your",4,"your","amazing"
"shirt the",4,"the","shirt"
"rocking and",4,"and","rocking"
"used today",4,"today","used"
"it run",4,"run","it"
"debate between",4,"between","debate"
"think would",4,"would","think"
"completely non",4,"non","completely"
"the falls",4,"falls","the"
"i shake",4,"shake","i"
"a smartphone",4,"smartphone","a"
"text or",4,"or","text"
